monthly_income,employment_status,existing_loans,credit_score,loan_purpose,loan_amount_requested,debt_to_income_ratio,repayment_history,defaulted
51543.657363433995,2,2.1511631631749366,480.40490529582075,1,2413903.641229073,0.702721865160936,0,1
76551.89993233807,1,8.357837359936259,355.48631932115273,1,3637557.9532335917,0.10124376375483013,3,1
174986.98525319336,1,1.84008823083564,466.71914419544373,0,5131446.548768639,0.08640752082926902,0,0
100947.0,1,8.0,655.0,1,596756.0,0.59,0,0
61851.0,2,4.0,469.0,2,865146.0,0.64,1,0
70201.74854431533,2,0.0,817.6264424872577,1,94190.68671424086,0.46746272186641774,0,1
135786.35168279393,1,0.9570642057926203,374.8090176124143,2,3067182.644741022,0.24125014026495675,1,0
89100.8270542365,1,2.9329080145004762,496.42236362118575,4,1697496.8819735625,0.524632036898987,1,0
97042.28301444156,0,1.8721667463510991,808.1019643793244,3,2617913.955980959,0.18911650853389336,0,0
97464.0,1,1.0,806.0,0,4339384.0,0.55,2,0
145406.97675928913,1,7.1533101960178485,649.8504768469019,1,3884623.3261327236,0.276637753336776,1,1
39218.500372519535,3,4.779446012508516,315.83589808090875,0,4718624.857681234,0.12906391205977968,1,1
120595.0,1,7.0,618.0,2,177265.0,0.52,2,0
55473.18919760186,1,5.1896178695059465,396.91262033415956,1,713150.1870534735,0.18467404047049013,0,0
27067.159299602088,2,2.0407712177023485,452.3019762522692,0,1401344.493374888,0.36405863653341597,2,0
137002.33889406594,2,0.0,524.2962957567404,1,692330.4184379005,0.3496552535681679,2,0
90436.05767036023,1,9.204586848264487,828.2919632220961,3,3118552.58947202,0.7934441795507111,2,1
179926.04712284266,1,6.194302396876025,363.94471301881276,1,5377214.710852089,0.09813449836125199,2,1
112483.25199281996,2,0.9565573056340865,498.57733972167813,2,3277035.524187917,0.801067128909507,1,0
168353.7116185689,2,6.108019214482886,636.1135460070406,2,771425.0447299412,0.31038003712983697,3,0
172673.8833857338,0,8.983803013271995,615.5775316371406,2,4399841.505026652,0.10354517325918429,3,0
124955.67324653096,1,2.035675967990913,509.7014492305153,4,3415275.1071561044,0.6175312712510362,1,1
146080.5710201948,1,1.9081301260814079,581.9648122818704,5,3077216.813124009,0.29141062600631423,1,1
154777.0,2,4.0,459.0,4,1221947.0,0.56,3,1
45791.0,2,3.0,316.0,2,835919.0,0.11,0,1
119504.0,1,9.0,644.0,4,1149536.0,0.76,1,1
102081.01390749315,1,5.977718851727008,827.686818739153,2,471803.1626529753,0.27712506530042763,2,1
132325.38005302876,1,5.955204514268056,662.7246145283734,3,441987.71821348456,0.31585799292737654,0,1
46323.65793831993,3,1.9307259594839215,353.69981768262323,1,650975.5879573126,0.6860246960977388,1,1
77829.2124521698,1,2.0117804469381984,561.9911402698505,0,3246215.114428572,0.8205113635985145,2,0
206714.60498763405,2,8.105723350992427,571.6144833193401,2,451784.6217571465,0.6424443182614055,2,0
43285.65118648934,1,0.9764293206064738,508.7681492344656,2,4885856.155336987,0.7859217140027667,3,0
176822.32251053932,1,2.0192120091584984,770.7620455508594,3,3764929.6957234307,0.6022501815323671,0,0
46395.77320703033,0,1.9240200807224377,645.3411670237554,3,4225894.619550439,0.5306336629570818,0,0
41275.99445950338,1,4.073846399722761,613.882058593152,0,3709246.8194254423,0.21141012860362493,3,1
190635.0,1,0.0,420.0,0,4654131.0,0.58,1,1
46320.45848611391,2,6.564376779199014,703.4716718673745,3,1828182.0645918024,0.3638800101728415,0,0
76063.0,0,8.0,841.0,4,4034207.0,0.29,2,0
52624.007802924774,3,2.972203468124643,553.8998058748463,4,3259726.5742723686,0.11968682176078974,2,0
171049.69660047875,2,5.63380697364259,439.48186129729726,2,3222196.613917068,0.47548456012388673,2,1
55863.9016405661,1,2.897082119727535,366.23313851304556,5,644684.9882567689,0.36049089225132763,2,1
183692.2932506119,1,1.9360910069014605,570.5122199128814,1,109039.76260512006,0.15513863391378477,2,1
60097.519478589,1,1.0995617390593875,592.7158395190735,1,1133962.0829214735,0.5769801655170471,1,0
166650.00475242652,1,9.18630949836097,377.05661405796087,3,3447317.5134274857,0.3502475247598181,0,1
172538.69150157238,1,3.9782779363134053,476.6897776118772,1,1094038.2049200714,0.5858385517334969,1,0
161488.0488722065,1,0.0,512.3246626831392,2,2455855.7419375894,0.35742035340109907,3,0
86443.74201874084,1,7.183259922185441,726.2237454135042,1,2242887.0640744227,0.10977229794408062,1,1
135748.73013878748,1,4.833178923208478,429.3966470340577,3,4343184.1671744855,0.24834127605571996,1,1
123945.21864589736,0,3.0448279586277054,481.9034480696374,0,2709220.799417858,0.09551689606432365,2,1
49127.998280731736,2,0.0,621.9613409943172,2,734303.1068766485,0.7813777940155027,2,1
209378.99197578643,2,5.772216559474167,644.2793838505061,0,3086032.14688187,0.5745413303527662,2,1
160049.64183953794,1,3.0911251611727253,582.17741739747,3,1723327.2425635734,0.35951737888225416,1,0
96762.58042691785,1,5.615563812498817,348.9005469366717,3,4029481.801289566,0.10535936187394868,4,0
163878.97438873092,2,7.528952669359934,537.9337483317638,0,1037613.1464333863,0.060732966745345986,1,0
76945.23409950307,1,0.0,664.3302881603358,3,85216.15574505506,0.16546583462027628,1,0
75181.49034895349,1,7.03676080844923,720.2015392028268,1,2502658.584100707,0.10424858755024718,1,1
172123.97705674986,3,7.323344557693813,543.0574263490194,2,2697574.899980984,0.39019961697969074,3,1
79372.62995801248,1,6.065003533710654,850.0,4,1061224.2165630877,0.7520371438147652,0,1
79083.3688630821,1,4.661361680402787,663.7672595201907,1,4313045.759903791,0.5225473205632036,3,1
163573.8514423947,1,1.9567102085428594,506.3621059803229,2,1202382.5154334407,0.5339016924773994,2,1
101249.66532073445,0,2.1513126578829405,409.3950636766756,3,410419.54449035134,0.6920948215636253,0,0
144017.7146172405,1,3.8489900172031235,428.579290824633,4,1794250.7807406313,0.6848467441998162,2,1
162907.0,1,1.0,757.0,4,3876656.0,0.6,2,0
114429.70458181306,3,8.039112521070898,561.6687527040508,4,4810357.220190205,0.7351235571613876,1,1
93366.09568256265,1,9.443310188321943,515.9527641478556,4,250707.14559086223,0.5271236884758915,1,0
169475.99594530714,1,2.8682662294411436,692.9586999177905,4,3211558.8099681116,0.6973103272709728,3,0
92388.22479893171,0,2.2203783927265057,413.64418391807175,2,1590390.0282709294,0.282415139755932,2,0
125887.43210574257,1,7.539723570236378,690.103478269346,4,3379907.5606057174,0.5943994504875422,1,0
147822.0,0,3.0,841.0,3,4800291.0,0.67,1,1
81803.0,3,1.0,422.0,2,2066326.0,0.46,1,1
148929.1518149908,1,0.0,556.1656094017952,0,1906325.8116958188,0.7422635801376886,3,0
146113.76921907126,1,5.143572828092184,788.6242867322405,3,4522092.388537059,0.16482832196132777,0,0
132013.53835995062,1,8.424852101807963,850.0,3,2565079.9299816564,0.44385525416478355,2,0
155860.1098024282,1,6.496804968632725,552.3581620214543,2,583371.2067249125,0.7300965868448267,2,0
167704.3386238028,1,8.894754411590716,394.9123071803049,0,2902548.243863645,0.14705886829731513,2,1
180957.82074336347,2,2.0138994094980043,479.7308593290415,0,174401.9581511238,0.4505064300552329,0,1
114214.0,0,0.0,396.0,3,255019.0,0.7,2,1
186773.0,1,4.0,378.0,0,1713913.0,0.17,2,1
28233.0,1,0.0,798.0,3,3790465.0,0.72,2,0
52819.63500009028,2,6.0600614490572084,681.9441078285329,3,3151684.617852616,0.3572828477102802,1,1
100913.61908293005,0,0.9711102126372858,698.9794645384128,0,2872313.3077280056,0.2733086343822127,2,1
152682.75185719557,1,9.52229481727712,492.5517024744507,3,5166199.892776745,0.6615786195539414,1,0
125226.0,1,6.0,634.0,1,2811774.0,0.31,0,1
192763.0,1,2.0,650.0,3,170397.0,0.66,3,1
31014.0,2,3.0,592.0,3,1833150.0,0.79,1,1
81093.0,1,2.0,442.0,3,751788.0,0.73,2,1
135189.61749129923,3,2.8126045795388777,814.5032458434375,2,791163.7522132924,0.24712921970797808,2,0
67596.8240832376,2,4.923231274004627,424.2819536125423,5,4871620.665957333,0.6964023495715691,1,0
22735.595582218062,2,7.0850557926052,850.0,3,4633231.086960135,0.21101669741924656,1,1
200679.88250896308,2,9.626928207745616,398.4296383563792,4,4911400.228217736,0.4135751159265159,0,0
52706.38084868892,1,0.0,644.7264062724705,1,3669382.21050586,0.20611324928079214,1,1
184261.35962750594,1,6.111567616084701,517.9963645761483,3,3083300.6262027207,0.24162404061843265,2,0
118249.56899050315,0,0.0,532.9619535309574,3,2725130.969637111,0.6045187121063066,0,0
67487.0,2,5.0,437.0,5,4590497.0,0.7,1,0
179041.85779247308,1,3.012681701945328,618.864934782189,1,635780.1782257975,0.6970348772989629,1,1
169578.71091639894,3,3.923295576580921,540.746475430148,3,2217199.7762099886,0.5455147749410441,2,1
126042.61680796748,2,5.9314052396744135,305.5478715617327,3,2505407.339067262,0.5890303301763385,1,0
141324.08264131562,1,8.18006075322102,435.45535589693935,3,2695541.3459344837,0.6905950126405106,1,1
65260.399067971295,1,3.405633663959093,731.1290468929109,4,5097011.123482385,0.3063637100630464,0,0
191250.1047630764,2,9.021804588569285,425.19073627526774,1,3876562.789414643,0.3823688605067085,1,1
73458.47139378713,1,8.271663419398775,747.4292933365078,0,3289303.6226972654,0.28356501288421554,1,1
180810.9449341058,1,1.0002756055319162,590.2400882278084,3,1444266.9456865338,0.3655784247314984,2,1
52150.6432184803,1,7.2520311147227785,739.11658959842,1,2876579.53913384,0.5509674458984651,1,0
193363.0,1,3.0,564.0,0,1003920.0,0.55,2,0
143752.55104698325,1,6.052916286173856,363.1635118752926,1,3852420.8367391317,0.06038084350988624,3,0
153142.74754610937,1,7.83986598777317,336.43446615510624,1,4606388.477010121,0.3253537517977711,0,1
205976.83735246785,1,8.75498279752681,366.5670005187593,2,2481389.405425439,0.7118268903163673,0,1
184032.67192713462,2,4.65514443487249,323.27135685574723,1,4855164.892972417,0.1421349879785418,2,1
50189.04074623298,1,0.0,338.91951860113994,3,1573188.4517107499,0.34509726258016804,0,1
173731.22117189004,2,0.9451139726720029,371.51335418001776,2,4067819.4483186062,0.1238056652077449,2,1
188482.02123797112,1,2.0876420792640724,695.1573980108282,2,886145.1152422018,0.6955841371896448,2,0
161044.32074932617,1,1.0049522893882628,397.14892410468036,0,3398000.997470372,0.7356073807716098,3,1
174168.2763704575,2,8.009698599615097,644.6040164778002,4,4869774.966850641,0.6235501599276558,2,0
161045.0,2,1.0,836.0,5,2805493.0,0.56,1,0
163951.28528569464,1,0.0,314.2962000046284,4,1425970.6924748986,0.13320177360710342,2,0
173272.0,1,5.0,356.0,3,4818497.0,0.3,1,1
42094.0,1,1.0,473.0,2,4627820.0,0.73,3,0
203279.80582298758,1,4.060508764735968,655.8818561956587,3,3224503.3036998715,0.39329725355769424,1,1
55597.80919131101,1,8.87990147899726,331.1304468995727,0,1571492.400899401,0.1420990847684929,0,1
24078.0,1,3.0,502.0,2,1735911.0,0.51,2,0
62199.07522073211,1,2.0741850458056814,494.12454173292787,3,808450.3404137113,0.3131985463771711,0,1
158503.43140505542,1,7.408408040066173,679.3334469359334,0,1887342.777157053,0.273182972028541,1,0
154219.7015843554,1,8.383654860972898,409.51541066321874,1,1685466.3826165756,0.2941114238817582,2,0
108680.0,2,7.0,509.0,2,3633203.0,0.38,2,0
97265.5990231998,1,0.0,531.6381586569067,3,1765929.9890221672,0.7389062897229864,1,0
112348.14027970651,0,8.3198240402217,314.8784800057377,1,605873.4595374096,0.21504029193189797,2,0
165979.45511750103,1,8.247856942920393,550.707148960744,3,271305.3749347228,0.04908318290197573,1,0
106516.82465039195,2,1.8928502554382154,309.77679621301183,4,130798.36280352212,0.10087400913584797,0,0
93209.0,1,9.0,565.0,4,232854.0,0.53,1,0
200942.44447891583,1,4.859465541977124,811.2078353815834,3,1496292.8793722782,0.24016545246973342,2,0
158008.31552085822,2,9.440330842946254,359.4511513298103,3,5069158.065399779,0.7644678672772328,2,1
148703.12397643155,1,4.047755725928467,489.80379565068205,0,469950.9582097731,0.1517911903193123,2,0
68754.04514903853,3,9.629965699349924,545.0360310866453,1,4603321.670158823,0.47883018874434,2,0
78014.0,1,0.0,355.0,0,3948643.0,0.23,2,1
199079.08612041528,0,3.6553247215339484,480.7259081038551,3,3561847.618757833,0.5702168054194566,0,1
48351.0,1,4.0,517.0,3,3063973.0,0.62,1,1
80318.0,2,3.0,362.0,0,3608588.0,0.66,2,1
152637.0172974739,1,2.085279392472573,479.5764544066447,2,1216936.0485606026,0.5713664298909076,2,1
37316.160388185046,3,1.8479067001926373,435.95470541795476,3,4439499.814191956,0.8342158509880093,2,1
165887.4947172623,1,9.896843933757664,362.53431607835387,4,3980931.885622269,0.32627099083802513,3,1
92248.02915910551,0,1.9414475362437549,576.7300102228078,0,3602760.396503754,0.44531609871751965,0,0
167583.67818833905,1,2.9342704517197564,729.2193597419761,1,3775800.0132825314,0.46572647927640415,1,1
112295.0,1,0.0,560.0,3,2057211.0,0.56,2,0
141597.55001809483,1,6.738162408120865,380.79698404914166,0,2866898.126708603,0.5569973799721689,1,0
39226.0,1,5.0,603.0,0,4905314.0,0.4,0,1
70099.0,2,1.0,561.0,3,702369.0,0.66,2,0
25486.580759264816,1,1.9868681489276323,709.0440930332652,1,2492436.9359969995,0.3935030746383968,2,0
138141.56968121242,1,2.05619242957514,525.8601108797939,3,1867042.2509692532,0.3260247614550445,0,0
34704.52663457048,1,1.976889758960268,733.5115270772652,5,4578335.081243805,0.6895971055493935,0,0
104570.0,1,5.0,806.0,0,275249.0,0.18,0,1
76166.59647339256,2,9.037648768638032,483.9562402222996,2,4420926.674428631,0.36924738456439554,1,0
174978.0,1,3.0,799.0,1,4477094.0,0.17,2,0
104253.92096980721,1,1.0750271648242737,486.83947464246364,0,1329685.8951198887,0.18405989649309024,1,1
143025.09681295248,2,2.1766024795940626,760.9438386234455,2,3041960.2386694076,0.5045134526957963,2,1
177396.88303043135,2,3.2688807828140556,312.5085583426695,4,1035926.3428592287,0.1779357987948556,2,1
94470.19550532277,2,7.640545972675115,706.8326742562876,0,2823371.40095293,0.5744602228092613,1,0
104712.33321627276,2,4.8584095683281605,572.2188711973853,0,798100.9976150115,0.18347274455707793,1,0
124397.12648030765,1,2.1449044249000253,445.48001330401206,3,2064774.158985831,0.5309266825180834,2,0
92382.50416105341,1,0.0,438.257433448501,5,4162617.148216021,0.2914254793343377,2,0
192109.0,1,2.0,762.0,5,4103860.0,0.68,0,1
144982.48513226458,1,0.0,624.2569148298104,1,4630944.7055327585,0.38249400202336226,1,1
151687.8541549363,1,8.354836710490408,688.0210918038547,4,2620261.322871806,0.5492158093220678,1,0
95175.39373421435,0,0.0,589.02086998567,2,4099879.3659947584,0.710393998039466,1,0
135466.87450775394,0,7.952812459267702,765.1388786867948,2,3496859.2825665083,0.21106125428678374,0,1
154565.0,2,1.0,340.0,0,2165760.0,0.66,2,0
145848.88408439897,1,3.6118870931574767,421.4036189762473,4,1779370.4640352747,0.737602322435058,2,1
64376.20107266541,0,3.035164888797321,606.4626273595005,3,3839087.8880824284,0.3489002620186124,1,0
18397.46215347581,2,6.839260985142378,379.67255597702683,2,204166.80106910656,0.5350742856785978,1,1
153262.02491297116,1,2.047893283095428,755.4181618734979,4,1397195.5961726757,0.26035808300013463,3,0
140876.14856638957,1,7.442458895867852,491.4313852878831,3,1680258.82647273,0.32785244256285684,0,0
32368.0,1,0.0,733.0,2,3569358.0,0.7,2,1
33880.16189527738,1,7.564450924017395,462.0190252882474,3,3638047.04796357,0.3932028654503026,2,0
103232.84821633676,2,8.782589163348376,538.8547355433423,5,533972.0127973278,0.3027460578938926,0,0
51942.66137060543,1,0.0,743.7689275339012,2,1868594.661823863,0.24587340480155762,1,0
90965.84868176152,1,3.0504549842823954,674.9210994073062,1,165924.1331620567,0.5912230925368482,1,1
129634.8504061762,1,3.032128292301577,794.8309631054179,5,3818281.7397228326,0.46541689926593316,1,1
189329.21519870966,1,0.9628191399113128,738.1382531011616,3,706329.711454108,0.08725328905025333,2,1
24553.690135922145,2,1.9404513815891054,652.6324369888241,5,4219007.537873169,0.4549375297318529,1,0
84469.58973480327,3,1.0122725892978601,725.3946839728499,5,4675751.299082722,0.32690175576285596,1,0
167458.7802816935,2,6.016570305378491,374.3500548907227,4,4725144.217167788,0.36791432239425675,0,0
126138.87942518256,1,1.8813189018150125,554.9735830697216,4,3771675.1819776422,0.5630870581212064,1,1
92151.3340863152,3,6.703558509475517,569.2798273202243,3,714858.3482026677,0.7031610276993933,1,0
35982.0,2,1.0,656.0,0,4988565.0,0.15,2,1
158029.0,1,9.0,553.0,5,4334223.0,0.24,1,0
93958.75047147414,2,8.311711093912853,618.260657979069,3,5006130.20064047,0.08523029297123284,2,1
212108.79946453974,1,5.073297847801946,699.5978668525935,2,1110208.4877824974,0.19529234484663716,2,1
95362.81111780702,1,4.271177537159209,300.98264308058924,0,395478.25653751695,0.5646582397242517,2,1
167998.89079816875,1,8.990776228821542,328.0760944580776,4,3879381.8317913455,0.12011125907796108,2,1
102126.70942302364,0,6.244548850048698,490.38880035113465,2,226195.41821986702,0.42546941458262694,2,1
136626.0,2,0.0,779.0,0,2036930.0,0.76,0,0
101769.95678659111,2,5.015634546158452,587.8811091245337,0,843254.798649744,0.18072156787061633,1,0
57454.421864119075,1,1.862259296466665,613.3049667214839,3,181157.77724179486,0.7921539951643288,2,1
174803.0,0,4.0,613.0,0,4218237.0,0.56,0,1
77276.4325919307,1,5.160328235242515,759.8526028992998,3,1426670.1054411307,0.6654029453297786,1,1
41928.0,1,5.0,301.0,3,2552375.0,0.17,1,0
40285.86763679413,1,6.565908335653143,784.4751949287455,0,4036127.5257451674,0.22579200347640604,0,1
24513.286974471735,0,4.063982337565716,540.5818955568401,5,4481694.298929615,0.5846466040042082,2,1
158031.03676163306,1,4.384157363080735,693.4653999689114,4,4258071.638691948,0.7605193921987969,0,1
83694.0,2,3.0,805.0,4,3024818.0,0.05,2,1
67818.30089681712,1,9.28960695269816,509.49179392938606,2,1785159.326876746,0.32506282603956776,0,1
87012.632896951,1,7.286837474152365,642.4743616321828,1,2666389.0379140167,0.13901193482071955,3,1
111261.0,1,2.0,336.0,2,3320264.0,0.12,2,0
35204.072400685705,1,5.177752369724363,678.4435227300577,3,2502811.7606559233,0.21081273745462747,1,1
18703.87281686819,2,0.0,369.25303143639434,2,1983661.2451485402,0.5218935782947146,1,0
80128.45646582852,2,3.0717219677579566,348.99139697675,0,2606630.0834795847,0.47691571536986355,2,1
153724.81747768592,1,0.0,625.6283043864842,0,3485878.4685269888,0.10270139193989303,1,0
159597.80750498778,2,0.9314028917306306,629.0467429785497,5,752945.5165021466,0.3023402595467281,2,1
36765.57748047702,1,3.76321029581109,802.9593235017132,0,3268659.187871585,0.7681359898811017,1,0
127660.0,1,8.0,340.0,2,2983496.0,0.46,0,1
209740.1741466443,1,3.9230153622323196,532.2873284107984,3,1739066.9669466617,0.5266311058315833,2,1
93660.08291661392,2,7.961165789775482,539.0333188665255,3,913537.1308075333,0.2722855211165205,0,1
187529.43201123475,2,0.0,439.09398154752813,0,1322364.8991548927,0.14269783774329015,2,0
19763.0,2,8.0,587.0,3,4642748.0,0.52,2,1
174158.68370507727,1,5.88561134716625,362.62178230630707,1,4394794.435574545,0.10013348769037383,2,1
195449.57561604053,1,1.1061055324650535,379.451108485265,3,187657.82095061848,0.09954011703823484,1,1
141147.09543948475,1,3.016956065627312,568.3959666432934,2,3590690.032816489,0.4110698939157242,0,1
80330.64965965885,1,4.248584512602241,740.1209796511507,3,4032688.3514255635,0.40236294486569035,1,0
140495.38635398622,0,1.99713782014734,752.005839185363,5,2341391.4782983856,0.3492083659187914,1,1
169532.16575969016,1,5.092128903232246,842.9981917210099,1,1039910.3798832071,0.43813732806923084,3,1
67638.0,1,4.0,376.0,3,4458183.0,0.57,1,1
36329.0,1,5.0,775.0,1,418060.0,0.4,2,1
143739.46980295243,1,3.7960929618128274,440.2684035586758,3,3643682.7918535215,0.4685101817157382,1,0
148186.33629199682,2,8.065256661198989,671.2483539531628,4,383697.2602272576,0.6740152802457353,2,1
160417.0,2,9.0,808.0,3,858354.0,0.39,1,0
145928.42523281055,2,4.883565029308308,434.8927608973017,2,1200272.8631178262,0.7364675072715146,0,1
131381.0,2,9.0,648.0,0,3619845.0,0.41,1,1
130336.02372428098,0,2.812333928679012,786.7631585383268,3,4818977.354303982,0.632328516516738,1,1
145023.0039139611,2,1.8431316407476586,693.1687375500659,2,1011919.6876193336,0.33555371139164764,3,1
50555.78328946458,1,2.9506346792192106,387.8947265278484,2,517061.8887341559,0.3009954314937438,0,0
185908.8724417998,2,6.07303622663464,627.7750326968137,0,2093105.0121809447,0.06257339895685718,1,1
162557.27934958783,1,6.145464197426256,486.4546005334419,0,2964419.7178939055,0.25282001487042327,1,1
80709.34727744134,1,5.075006164966024,772.1138487870079,3,1503527.928632457,0.675736608260677,1,1
184046.17158314885,1,6.2770160966407165,729.5197235533403,5,3510637.08229047,0.2962940047253218,2,0
56153.81968165087,2,2.774262420476133,722.6337297611816,3,948465.0368008967,0.1381928265505434,2,0
136625.84640918652,0,5.017525963789053,706.9188686810012,3,3185800.6876549083,0.6792874561893169,1,1
89804.0,1,5.0,563.0,2,197777.0,0.76,1,1
48798.0,1,2.0,813.0,4,1713909.0,0.7,2,0
158945.99413010088,1,0.995483945443535,717.8556970034264,4,3823152.4619439994,0.6123279310636501,2,0
154427.90877850773,1,0.0,558.4859436275374,3,3473030.5144917318,0.5210430331330942,1,1
122008.65840227657,0,5.943226413821698,733.5597587619363,3,4470123.6392818,0.6377912203989132,3,0
200450.44910252455,1,5.132306141740211,310.6071164370939,3,2983540.785445982,0.13174110965982855,3,1
19042.0,1,1.0,605.0,1,651167.0,0.53,4,0
114053.44980032023,1,5.9217448640760315,537.9206044719199,2,4114606.077963389,0.6429622514626571,1,1
55816.19533727888,2,8.0124489152466,572.8194955775941,2,4287255.119395035,0.5539318860333156,2,0
83608.05474458379,1,7.05385324434533,579.0255599117529,1,2359266.190691814,0.1570249264644816,3,1
112455.74681890584,2,2.955090908707364,709.8687266095253,2,2414184.395487472,0.14294891695088874,3,1
161357.76224702032,1,1.085801363797397,715.0486197626899,2,1982849.4239434733,0.4615845727046127,1,1
122021.36837344192,0,0.0,850.0,3,868464.1158455118,0.4886704491435548,0,0
106007.0,1,0.0,768.0,1,3587766.0,0.19,2,1
94378.69283915906,1,9.063719889231166,638.3931919977028,3,3476140.2481404305,0.05547802194153439,2,0
168644.05431400053,1,3.975028922527473,819.8632142421799,5,1034443.6422813514,0.13933265111522863,2,1
91775.6983377695,0,5.892562290237105,356.81499099672226,2,4605662.045368005,0.09992416429417639,2,1
91898.0,1,9.0,451.0,0,4984530.0,0.24,0,0
140868.6369289534,2,7.685449612853844,333.039606372777,3,881744.7825415897,0.1914123093349991,1,0
57801.28137775363,1,0.9841389978600686,372.9385909182681,0,872856.2177730696,0.5329573796003549,2,1
109829.23982875522,1,1.0051773558179484,831.6058198913605,2,1358865.6987307903,0.6509205431313085,2,0
178269.59956966588,1,9.332308073751777,362.42107684269666,2,2472776.869094193,0.6778902047573715,0,1
123500.0,1,7.0,591.0,3,105403.0,0.28,2,0
80726.68263638126,1,7.125840148680703,794.4648249898764,1,3129952.2513850364,0.15416377366599215,1,1
113907.80839468591,2,5.743647187243907,575.5090502404927,1,3667814.358534881,0.6482531066962187,0,1
142775.0,2,2.0,681.0,2,1014587.0,0.32,3,1
99030.34818999718,1,6.350294635788842,571.7359174180151,3,4753430.378209651,0.5646673404618299,1,1
169235.98355187644,1,7.181057523499145,550.1925863849328,5,4359860.342632386,0.36063519119192805,0,1
99346.07832432303,1,5.00790605506979,844.3369187648515,4,3257179.864181809,0.7528295081144789,4,1
123869.38051485852,2,5.799895392888317,327.3857082274438,5,3311667.0324972225,0.7067453761132282,3,0
170820.9043851523,3,1.9374049162672553,331.90455684140454,1,2005543.792685664,0.315756416875135,0,1
186086.58126682014,1,6.623619695037222,597.7217556759193,5,4370473.904763865,0.38089901204013843,0,1
25246.807742557092,2,0.0,696.914820614921,0,136069.71063161455,0.7386641515281449,1,1
178347.0,2,8.0,552.0,5,2210876.0,0.43,2,0
170168.29653128688,1,3.064151939750257,532.8387156343823,0,2468730.087850147,0.18967656673927893,1,0
47574.0,3,9.0,806.0,2,2206678.0,0.47,2,0
57205.185805818815,1,9.265337667928495,360.112210606182,1,1142123.7240097565,0.7235716924266217,2,0
190245.29018342993,2,4.841618829164532,402.686895800805,4,4861151.745946768,0.056959129249955984,0,0
115022.30339621184,3,6.084863243753954,329.14143133350444,4,2891622.2367834765,0.8413218186980247,1,0
43958.28332215039,2,5.37328279818123,421.23387101052225,2,4677627.949939052,0.585581133355783,1,1
25888.85937124118,1,6.4923906904395405,660.9951692784526,3,3778252.514155522,0.19568886427138346,3,1
116061.88938312363,2,6.148966417253756,496.17514978436924,2,4061692.817491754,0.42657331284853184,2,1
145102.24412993493,2,0.987787491888264,326.2075821238712,0,2078694.5636158083,0.6242466946808547,2,0
115877.53083225137,0,4.027145595522135,327.24321890543234,2,1562816.9384125976,0.4244471620221272,0,1
120852.81990104742,3,7.408098325257909,420.868820099524,3,4796227.306249795,0.22020755378440957,0,1
20397.10157407869,0,1.9669649248589625,352.80843377890193,3,5344083.448403637,0.6534519306065448,4,0
156900.79277763847,1,2.031487170346734,841.5328523264102,2,4483639.460489543,0.42234498637599444,2,1
166703.1565664076,2,8.154335815853514,457.3780483087606,3,3313028.5654284973,0.3484771065633441,2,0
97774.81834466154,3,1.0096425378647698,312.3933513500562,1,236085.08372724894,0.052438488636479576,2,0
99069.01751347684,1,4.870299022292716,408.952024824448,4,3073900.8907342046,0.440753469051964,0,0
92373.0,1,2.0,599.0,3,1674987.0,0.36,1,0
172030.00167315683,1,8.014074401015883,521.000956199026,4,374938.7621441558,0.5360705441698538,1,0
143994.53556761474,3,7.2610331632355,369.79196308923,5,1184287.5116012655,0.21648054296856772,3,0
184614.23469656933,1,3.117925460911364,674.7017225786599,5,3711430.779433924,0.37822143849549195,2,0
163344.40904798167,2,6.244221217041162,617.619453710532,2,496187.7794298763,0.6685361851585034,0,0
52052.0,1,8.0,818.0,3,2599759.0,0.51,1,1
183248.89800270088,1,4.829744389578017,487.6371567239369,1,2223851.136379897,0.2576744939395286,3,1
158494.701802338,2,6.274451331220273,319.8472633289043,1,1212426.2592620812,0.21400521480604034,1,1
109097.12181165551,3,7.756920303219992,531.5028073211901,4,4926952.706329208,0.7548506997854798,1,1
43441.38980866618,2,5.3753566912023,427.40749587399574,2,4306481.550780272,0.6159867696693986,1,1
41953.264946150586,2,6.488086718293365,364.8010419188422,3,3562278.2449399997,0.5586468719447615,0,1
123059.17132289491,1,6.847601169053913,498.03360041656646,5,1246620.176441638,0.6068831860353776,1,1
107417.14223034908,1,1.8962074986875075,783.8948521343513,0,2864415.030816993,0.49273847267583326,2,0
19748.0,1,1.0,426.0,5,4581192.0,0.17,1,1
58663.19260088436,1,9.534006440211913,814.6006843409344,1,2835407.501248668,0.09877744013149525,3,0
98775.10315896421,2,9.866055300126895,333.31480018845247,2,134862.01753809626,0.302228357612832,1,1
107312.61828977661,1,0.0,664.8310790991496,2,242749.36268440966,0.6589350132981672,1,1
141535.77503974247,0,0.0,493.65530396051344,3,4483799.610908242,0.25203266725111645,0,1
89594.85316950461,1,6.0551752102987075,333.13395248084356,1,4945400.804073124,0.18297464985032372,1,0
88313.0,1,2.0,319.0,0,1167221.0,0.27,1,1
54190.801981396085,1,7.819128142525323,406.79928477063146,0,2409448.9831865625,0.3787372423717892,0,1
101958.39569109117,1,5.90626797067454,695.2084138645588,3,3997054.4645572747,0.5262895226747029,2,1
91856.83426970559,2,9.875695184213953,657.8091277289138,2,2190235.903535055,0.07955412968016189,0,1
